sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa
BG-NER-0032,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2009-08-20,Assam,24.34629,93.42589,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.8, 'temporal_anchor': 'empirical_monsoon_distribution'}",1788.0,9.74,150.95,11.15,35.83,,,,,,,,,,,
BG-NER-0033,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-24,Assam,26.06934,93.40829,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 51.83, 'temporal_anchor': 'empirical_monsoon_distribution'}",313.0,17.78,278.97,1.38,25.8,,,,,,,,,,,
BG-NER-0034,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-09-01,Assam,27.50565,95.31038,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.74, 'temporal_anchor': 'empirical_monsoon_distribution'}",125.0,2.13,153.43,17.06,177.47,,,,,,,,,,,
BG-NER-0035,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-29,Assam,27.13582,93.63416,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.04, 'temporal_anchor': 'empirical_monsoon_distribution'}",838.0,37.24,217.87,13.5,36.7,,,,,,,,,,,
BG-NER-0036,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-03,Assam,26.26582,95.30358,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.15, 'temporal_anchor': 'empirical_monsoon_distribution'}",2022.0,30.21,76.76,8.63,28.91,,,,,,,,,,,
BG-NER-0037,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-25,Assam,25.13975,93.3959,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.8, 'temporal_anchor': 'empirical_monsoon_distribution'}",747.0,15.85,49.76,15.95,41.98,,,,,,,,,,,
BG-NER-0038,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-06-28,Assam,24.78514,93.49305,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",456.0,25.92,157.83,2.54,10.12,,,,,,,,,,,
BG-NER-0039,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-07,Assam,25.7502,94.39622,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.18, 'temporal_anchor': 'empirical_monsoon_distribution'}",1269.0,29.09,81.38,11.9,35.16,,,,,,,,,,,
BG-NER-0040,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-09-01,Assam,26.48453,94.94247,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.75, 'temporal_anchor': 'empirical_monsoon_distribution'}",1078.0,5.55,59.04,17.25,33.65,,,,,,,,,,,
BG-NER-0041,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-17,Assam,26.56205,91.72803,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.65, 'temporal_anchor': 'empirical_monsoon_distribution'}",65.0,0.95,90.0,1.35,10.23,,,,,,,,,,,
BG-NER-0042,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-22,Assam,25.51735,93.81156,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.69, 'temporal_anchor': 'empirical_monsoon_distribution'}",1020.0,24.75,282.53,29.26,50.01,,,,,,,,,,,
BG-NER-0043,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-07,Assam,24.76204,91.47995,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 74.78, 'temporal_anchor': 'empirical_monsoon_distribution'}",6.0,1.91,0.0,12.09,97.65,,,,,,,,,,,
BG-NER-0044,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-17,Assam,24.60207,93.12862,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.93, 'temporal_anchor': 'empirical_monsoon_distribution'}",101.0,9.32,113.96,9.47,26.48,,,,,,,,,,,
BG-NER-0045,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-22,Assam,25.13411,92.8965,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.36, 'temporal_anchor': 'empirical_monsoon_distribution'}",750.0,29.2,252.65,19.51,51.76,,,,,,,,,,,
BG-NER-0046,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-03,Assam,27.47227,91.93037,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.3, 'temporal_anchor': 'empirical_monsoon_distribution'}",3742.0,23.98,77.01,28.38,62.41,,,,,,,,,,,
BG-NER-0047,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-29,Assam,25.44724,91.682,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.9, 'temporal_anchor': 'empirical_monsoon_distribution'}",1607.0,12.23,0.0,48.01,181.57,,,,,,,,,,,
BG-NER-0048,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-09-23,Assam,26.68746,94.71793,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.55, 'temporal_anchor': 'empirical_monsoon_distribution'}",315.0,34.25,248.46,22.36,28.76,,,,,,,,,,,
BG-NER-0049,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-05-18,Assam,26.00282,93.14978,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 53.54, 'temporal_anchor': 'empirical_monsoon_distribution'}",111.0,4.26,296.57,32.85,106.31,,,,,,,,,,,
BG-NER-0050,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Assam,26.81609,94.27021,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 43.59, 'temporal_anchor': 'empirical_monsoon_distribution'}",90.0,1.35,225.0,12.96,36.08,,,,,,,,,,,
BG-NER-0051,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-20,Assam,26.6406,94.10437,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 54.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",93.0,1.91,180.0,3.74,8.56,,,,,,,,,,,
BG-NER-0052,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-03,Assam,25.53763,93.93277,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 6.18, 'temporal_anchor': 'empirical_monsoon_distribution'}",1694.0,24.69,223.53,14.11,64.85,,,,,,,,,,,
BG-NER-0053,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-08-27,Assam,26.47584,92.25617,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 53.26, 'temporal_anchor': 'empirical_monsoon_distribution'}",51.0,0.0,0.0,9.44,15.76,,,,,,,,,,,
BG-NER-0054,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-15,Assam,25.07948,90.48183,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.7, 'temporal_anchor': 'empirical_monsoon_distribution'}",15.0,4.04,315.0,2.11,33.84,,,,,,,,,,,
BG-NER-0055,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-05-24,Assam,25.62365,90.40588,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",565.0,14.3,168.69,7.29,27.23,,,,,,,,,,,
BG-NER-0056,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-10-29,Assam,26.4092,91.23247,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.62, 'temporal_anchor': 'empirical_monsoon_distribution'}",42.0,0.0,0.0,0.03,26.54,,,,,,,,,,,
BG-NER-0057,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-05-09,Assam,26.70473,90.56594,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 79.61, 'temporal_anchor': 'empirical_monsoon_distribution'}",108.0,0.0,0.0,4.55,42.69,,,,,,,,,,,
BG-NER-0058,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-08,Assam,25.82261,90.90196,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.58, 'temporal_anchor': 'empirical_monsoon_distribution'}",412.0,25.69,104.04,64.38,86.46,,,,,,,,,,,
BG-NER-0059,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-09-23,Assam,27.0297,93.1257,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.79, 'temporal_anchor': 'empirical_monsoon_distribution'}",602.0,15.85,40.24,21.85,44.55,,,,,,,,,,,
BG-NER-0060,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-10-29,Assam,25.16625,94.4882,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.09, 'temporal_anchor': 'empirical_monsoon_distribution'}",1744.0,21.94,245.56,0.21,5.34,,,,,,,,,,,
BG-NER-0061,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-25,Assam,25.61503,90.05854,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",110.0,8.53,0.0,5.0,38.2,,,,,,,,,,,
BG-NER-0062,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-22,Assam,25.97693,91.04713,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",49.0,0.95,0.0,155.05,222.55,,,,,,,,,,,
BG-NER-0063,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-05-11,Assam,25.50649,93.20539,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.43, 'temporal_anchor': 'empirical_monsoon_distribution'}",220.0,11.35,41.63,25.9,64.56,,,,,,,,,,,
BG-NER-0064,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Assam,27.22116,91.57808,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.43, 'temporal_anchor': 'empirical_monsoon_distribution'}",2368.0,49.49,190.67,7.41,50.57,,,,,,,,,,,
BG-NER-0065,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-05-18,Assam,26.8842,94.11276,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 32.95, 'temporal_anchor': 'empirical_monsoon_distribution'}",84.0,8.1,110.56,24.21,77.82,,,,,,,,,,,
BG-NER-0066,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-03,Assam,26.56191,94.23556,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",111.0,3.02,198.43,19.91,75.56,,,,,,,,,,,
BG-NER-0067,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-14,Assam,24.58667,93.77777,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 17.85, 'temporal_anchor': 'empirical_monsoon_distribution'}",769.0,3.02,341.57,7.16,40.9,,,,,,,,,,,
BG-NER-0068,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-09-06,Assam,24.88129,93.09683,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.4, 'temporal_anchor': 'empirical_monsoon_distribution'}",60.0,5.55,210.96,22.29,30.58,,,,,,,,,,,
BG-NER-0069,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-13,Assam,25.96278,93.26248,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.04, 'temporal_anchor': 'empirical_monsoon_distribution'}",156.0,2.7,315.0,25.52,39.13,,,,,,,,,,,
BG-NER-0070,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-26,Assam,26.09521,95.2309,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.52, 'temporal_anchor': 'empirical_monsoon_distribution'}",2226.0,30.05,101.63,7.56,11.26,,,,,,,,,,,
BG-NER-0071,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-07-19,Assam,24.94049,91.53275,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 60.08, 'temporal_anchor': 'empirical_monsoon_distribution'}",10.0,0.95,180.0,52.05,124.23,,,,,,,,,,,
BG-NER-0072,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-25,Assam,25.04312,94.26665,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.87, 'temporal_anchor': 'empirical_monsoon_distribution'}",1122.0,26.63,164.58,1.79,24.85,,,,,,,,,,,
BG-NER-0073,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-05-20,Assam,27.07753,94.42145,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",87.0,1.91,0.0,7.22,50.05,,,,,,,,,,,
BG-NER-0074,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-29,Assam,26.28495,91.3761,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.67, 'temporal_anchor': 'empirical_monsoon_distribution'}",48.0,1.91,90.0,28.58,248.52,,,,,,,,,,,
BG-NER-0075,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-15,Assam,25.79863,89.92567,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.62, 'temporal_anchor': 'empirical_monsoon_distribution'}",28.0,3.02,341.57,2.09,71.97,,,,,,,,,,,
BG-NER-0076,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-22,Assam,26.41669,90.8651,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 39.45, 'temporal_anchor': 'empirical_monsoon_distribution'}",45.0,1.91,270.0,11.44,39.1,,,,,,,,,,,
BG-NER-0077,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-09-23,Assam,25.83923,92.75762,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.14, 'temporal_anchor': 'empirical_monsoon_distribution'}",111.0,3.81,270.0,12.79,27.04,,,,,,,,,,,
BG-NER-0078,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-26,Assam,26.21681,92.32596,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 46.22, 'temporal_anchor': 'empirical_monsoon_distribution'}",61.0,1.35,135.0,18.77,24.03,,,,,,,,,,,
BG-NER-0079,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-15,Assam,25.41885,93.25,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.01, 'temporal_anchor': 'empirical_monsoon_distribution'}",651.0,9.87,253.3,2.69,20.19,,,,,,,,,,,
BG-NER-0080,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-22,Assam,26.29075,95.12207,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.7, 'temporal_anchor': 'empirical_monsoon_distribution'}",1345.0,25.89,15.95,16.89,57.72,,,,,,,,,,,
BG-NER-0081,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-22,Assam,27.41316,93.21684,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.57, 'temporal_anchor': 'empirical_monsoon_distribution'}",2412.0,22.68,246.5,11.63,57.97,,,,,,,,,,,
BG-NER-0082,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-08-14,Assam,25.6277,91.57159,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.05, 'temporal_anchor': 'empirical_monsoon_distribution'}",1466.0,11.65,104.04,12.81,53.25,,,,,,,,,,,
