sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa,split_target
BG-NER-0048,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-09-23,Assam,26.68746,94.71793,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.55, 'temporal_anchor': 'empirical_monsoon_distribution'}",315.0,34.25,248.46,22.36,28.76,,,,,,,,,,,,TRAIN
BG-NER-0049,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-05-18,Assam,26.00282,93.14978,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 53.54, 'temporal_anchor': 'empirical_monsoon_distribution'}",111.0,4.26,296.57,32.85,106.31,,,,,,,,,,,,TRAIN
BG-NER-0050,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Assam,26.81609,94.27021,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 43.59, 'temporal_anchor': 'empirical_monsoon_distribution'}",90.0,1.35,225.0,12.96,36.08,,,,,,,,,,,,TRAIN
BG-NER-0051,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-20,Assam,26.6406,94.10437,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 54.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",93.0,1.91,180.0,3.74,8.56,,,,,,,,,,,,TRAIN
BG-NER-0053,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-08-27,Assam,26.47584,92.25617,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 53.26, 'temporal_anchor': 'empirical_monsoon_distribution'}",51.0,0.0,0.0,9.44,15.76,,,,,,,,,,,,TRAIN
BG-NER-0054,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-15,Assam,25.07948,90.48183,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.7, 'temporal_anchor': 'empirical_monsoon_distribution'}",15.0,4.04,315.0,2.11,33.84,,,,,,,,,,,,TRAIN
BG-NER-0055,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-05-24,Assam,25.62365,90.40588,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",565.0,14.3,168.69,7.29,27.23,,,,,,,,,,,,TRAIN
BG-NER-0056,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-10-29,Assam,26.4092,91.23247,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.62, 'temporal_anchor': 'empirical_monsoon_distribution'}",42.0,0.0,0.0,0.03,26.54,,,,,,,,,,,,TRAIN
BG-NER-0057,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-05-09,Assam,26.70473,90.56594,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 79.61, 'temporal_anchor': 'empirical_monsoon_distribution'}",108.0,0.0,0.0,4.55,42.69,,,,,,,,,,,,TRAIN
BG-NER-0058,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-08,Assam,25.82261,90.90196,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.58, 'temporal_anchor': 'empirical_monsoon_distribution'}",412.0,25.69,104.04,64.38,86.46,,,,,,,,,,,,TRAIN
BG-NER-0059,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-09-23,Assam,27.0297,93.1257,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.79, 'temporal_anchor': 'empirical_monsoon_distribution'}",602.0,15.85,40.24,21.85,44.55,,,,,,,,,,,,TRAIN
BG-NER-0061,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-25,Assam,25.61503,90.05854,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",110.0,8.53,0.0,5.0,38.2,,,,,,,,,,,,TRAIN
BG-NER-0062,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-22,Assam,25.97693,91.04713,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",49.0,0.95,0.0,155.05,222.55,,,,,,,,,,,,TRAIN
BG-NER-0063,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-05-11,Assam,25.50649,93.20539,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.43, 'temporal_anchor': 'empirical_monsoon_distribution'}",220.0,11.35,41.63,25.9,64.56,,,,,,,,,,,,TRAIN
BG-NER-0064,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Assam,27.22116,91.57808,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.43, 'temporal_anchor': 'empirical_monsoon_distribution'}",2368.0,49.49,190.67,7.41,50.57,,,,,,,,,,,,TRAIN
BG-NER-0065,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-05-18,Assam,26.8842,94.11276,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 32.95, 'temporal_anchor': 'empirical_monsoon_distribution'}",84.0,8.1,110.56,24.21,77.82,,,,,,,,,,,,TRAIN
BG-NER-0066,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-03,Assam,26.56191,94.23556,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",111.0,3.02,198.43,19.91,75.56,,,,,,,,,,,,TRAIN
BG-NER-0068,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-09-06,Assam,24.88129,93.09683,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.4, 'temporal_anchor': 'empirical_monsoon_distribution'}",60.0,5.55,210.96,22.29,30.58,,,,,,,,,,,,TRAIN
BG-NER-0069,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-13,Assam,25.96278,93.26248,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.04, 'temporal_anchor': 'empirical_monsoon_distribution'}",156.0,2.7,315.0,25.52,39.13,,,,,,,,,,,,TRAIN
BG-NER-0070,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-26,Assam,26.09521,95.2309,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.52, 'temporal_anchor': 'empirical_monsoon_distribution'}",2226.0,30.05,101.63,7.56,11.26,,,,,,,,,,,,TRAIN
BG-NER-0071,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-07-19,Assam,24.94049,91.53275,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 60.08, 'temporal_anchor': 'empirical_monsoon_distribution'}",10.0,0.95,180.0,52.05,124.23,,,,,,,,,,,,TRAIN
BG-NER-0073,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-05-20,Assam,27.07753,94.42145,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",87.0,1.91,0.0,7.22,50.05,,,,,,,,,,,,TRAIN
BG-NER-0074,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-29,Assam,26.28495,91.3761,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.67, 'temporal_anchor': 'empirical_monsoon_distribution'}",48.0,1.91,90.0,28.58,248.52,,,,,,,,,,,,TRAIN
BG-NER-0075,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-15,Assam,25.79863,89.92567,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.62, 'temporal_anchor': 'empirical_monsoon_distribution'}",28.0,3.02,341.57,2.09,71.97,,,,,,,,,,,,TRAIN
BG-NER-0076,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-22,Assam,26.41669,90.8651,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 39.45, 'temporal_anchor': 'empirical_monsoon_distribution'}",45.0,1.91,270.0,11.44,39.1,,,,,,,,,,,,TRAIN
BG-NER-0077,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-09-23,Assam,25.83923,92.75762,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.14, 'temporal_anchor': 'empirical_monsoon_distribution'}",111.0,3.81,270.0,12.79,27.04,,,,,,,,,,,,TRAIN
BG-NER-0078,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-26,Assam,26.21681,92.32596,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 46.22, 'temporal_anchor': 'empirical_monsoon_distribution'}",61.0,1.35,135.0,18.77,24.03,,,,,,,,,,,,TRAIN
BG-NER-0080,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-22,Assam,26.29075,95.12207,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.7, 'temporal_anchor': 'empirical_monsoon_distribution'}",1345.0,25.89,15.95,16.89,57.72,,,,,,,,,,,,TRAIN
BG-NER-0081,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-22,Assam,27.41316,93.21684,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.57, 'temporal_anchor': 'empirical_monsoon_distribution'}",2412.0,22.68,246.5,11.63,57.97,,,,,,,,,,,,TRAIN
BG-NER-0082,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-08-14,Assam,25.6277,91.57159,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.05, 'temporal_anchor': 'empirical_monsoon_distribution'}",1466.0,11.65,104.04,12.81,53.25,,,,,,,,,,,,TRAIN
BG-NER-0083,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,26.42189,93.9949,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.64, 'temporal_anchor': 'empirical_monsoon_distribution'}",112.0,1.91,0.0,15.24,46.93,,,,,,,,,,,,TRAIN
BG-NER-0084,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,26.59833,95.09775,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.16, 'temporal_anchor': 'empirical_monsoon_distribution'}",1408.0,31.97,55.89,17.89,47.01,,,,,,,,,,,,TRAIN
BG-NER-0085,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,26.98858,94.22134,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",82.0,3.44,33.69,22.53,54.28,,,,,,,,,,,,TRAIN
BG-NER-0086,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-06-24,Nagaland,25.24486,94.23985,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.24, 'temporal_anchor': 'empirical_monsoon_distribution'}",1056.0,18.52,95.71,14.92,23.8,,,,,,,,,,,,TRAIN
BG-NER-0088,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-28,Nagaland,26.98559,93.60823,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.27, 'temporal_anchor': 'empirical_monsoon_distribution'}",212.0,4.76,233.13,3.81,25.18,,,,,,,,,,,,TRAIN
BG-NER-0089,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-10,Nagaland,25.39824,95.04026,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 44.08, 'temporal_anchor': 'empirical_monsoon_distribution'}",306.0,33.32,300.47,6.96,12.83,,,,,,,,,,,,TRAIN
BG-NER-0090,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-08-19,Nagaland,26.53182,93.97399,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.62, 'temporal_anchor': 'empirical_monsoon_distribution'}",100.0,2.86,90.0,34.27,69.64,,,,,,,,,,,,TRAIN
BG-NER-0091,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-10,Nagaland,26.8809,95.15459,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.15, 'temporal_anchor': 'empirical_monsoon_distribution'}",568.0,25.16,207.47,2.67,33.12,,,,,,,,,,,,TRAIN
BG-NER-0092,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-21,Nagaland,26.97631,94.26101,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 31.95, 'temporal_anchor': 'empirical_monsoon_distribution'}",87.0,0.95,0.0,8.42,16.99,,,,,,,,,,,,TRAIN
BG-NER-0093,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-06-07,Nagaland,25.99153,94.79232,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.05, 'temporal_anchor': 'empirical_monsoon_distribution'}",1843.0,37.09,75.96,9.11,20.54,,,,,,,,,,,,TRAIN
BG-NER-0095,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,25.22963,94.96375,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.38, 'temporal_anchor': 'empirical_monsoon_distribution'}",531.0,21.68,146.98,7.0,96.3,,,,,,,,,,,,TRAIN
BG-NER-0096,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,25.28314,95.08174,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.72, 'temporal_anchor': 'empirical_monsoon_distribution'}",193.0,7.83,255.96,5.42,21.74,,,,,,,,,,,,TRAIN
BG-NER-0097,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-20,Nagaland,26.99899,94.70088,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.49, 'temporal_anchor': 'empirical_monsoon_distribution'}",91.0,0.0,0.0,14.6,56.11,,,,,,,,,,,,TRAIN
BG-NER-0098,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,26.26455,93.31944,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 47.4, 'temporal_anchor': 'empirical_monsoon_distribution'}",840.0,14.59,140.19,10.68,51.3,,,,,,,,,,,,TRAIN
BG-NER-0100,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,26.56071,93.62439,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.02, 'temporal_anchor': 'empirical_monsoon_distribution'}",337.0,18.63,98.53,13.56,51.78,,,,,,,,,,,,TRAIN
BG-NER-0101,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-11,Nagaland,26.79846,94.97137,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.39, 'temporal_anchor': 'empirical_monsoon_distribution'}",604.0,34.84,196.7,0.83,3.44,,,,,,,,,,,,TRAIN
BG-NER-0102,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-08,Nagaland,26.97042,94.29198,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 33.99, 'temporal_anchor': 'empirical_monsoon_distribution'}",87.0,1.91,90.0,21.66,28.23,,,,,,,,,,,,TRAIN
BG-NER-0103,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-19,Nagaland,26.59404,94.09264,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 49.75, 'temporal_anchor': 'empirical_monsoon_distribution'}",96.0,1.35,315.0,18.97,40.55,,,,,,,,,,,,TRAIN
BG-NER-0104,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-19,Nagaland,26.83948,94.11834,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.84, 'temporal_anchor': 'empirical_monsoon_distribution'}",85.0,1.35,315.0,22.32,48.7,,,,,,,,,,,,TRAIN
